sentence,pred_sentence,sentence_tok,pred_sentence_tok,sentence_deepcut,pred_sentence_deepcut
แสงเงารักดวงตะวัน,แสงเงารักดวงตะวัน,แสง เงา รัก ดวงตะวัน,แสง เงา รัก ดวงตะวัน,แสงเงา รัก ดวงตะวัน,แสงเงา รัก ดวงตะวัน
อยู่ในเส้นทาง,อยู่ในเส้นทาง,อยู่ในเส้นทาง,อยู่ในเส้นทาง,อยู่ ใน เส้นทาง,อยู่ ใน เส้นทาง
ถ้าแอปหมอไม่พร้อมให้โทรสายด่วนแทน,แทบรอไม่พร้อมให้โทรสายด่วนแทน,ถ้า แอ ป หมอ ไม่ พร้อม ให้ โทร สายด่วน แทน,แทบ รอ ไม่ พร้อม ให้ โทร สายด่วน แทน,ถ้า แอป หมอ ไม่ พร้อม ให้ โทร สาย ด่วน แทน,แทบ รอ ไม่ พร้อม ให้ โทร สาย ด่วน แทน
กระทรวงคมนาคม,กระทรวงคมนาคม,กระทรวงคมนาคม,กระทรวงคมนาคม,กระทรวงคมนาคม,กระทรวงคมนาคม
เครื่องมือวัด,เครื่องมือวัด,เครื่องมือวัด,เครื่องมือวัด,เครื่องมือ วัด,เครื่องมือ วัด
จากภูมิปัญญาในการแปรรูปมาเพิ่มมูลค่าผลิตภัณฑ์,จากภูมิปัญญาในการแปรรูปมาเพิ่มมูลค่าผลิตภัณฑ์,จาก ภูมิปัญญา ใน การ แปรรูป มา เพิ่ม มูลค่า ผลิตภัณฑ์,จาก ภูมิปัญญา ใน การ แปรรูป มา เพิ่ม มูลค่า ผลิตภัณฑ์,จาก ภูมิปัญญา ใน การ แปร รูป มา เพิ่ม มูลค่า ผลิตภัณฑ์,จาก ภูมิปัญญา ใน การ แปร รูป มา เพิ่ม มูลค่า ผลิตภัณฑ์
เกี๊ยวปูหมูแดงสองถุงแยกน้ำด้วย,เคียวกูหมูแดงสองถุงแยกน้ําด้วย,เกี๊ยว ปู หมูแดง สอง ถุง แยก น้ำ ด้วย,เคียว กู หมูแดง สอง ถุง แยก น้ํา ด้วย,เกี๊ยว ปู หมู แดง สอง ถุง แยก น้ำ ด้วย,เคียว กูหมู แดง สอง ถุง แยก น้ํา ด้วย
จัดการและพัฒนาทรัพยากรน้ำภาคตะวันออก,จัดการและพัฒนาทรัพยากรน้ําภาคตะวันออก,จัดการ และ พัฒนา ทรัพยากร น้ำ ภาค ตะวันออก,จัดการ และ พัฒนา ทรัพยากร น้ํา ภาค ตะวันออก,จัดการ และพัฒนา ทรัพยากร น้ำ ภาค ตะวัน ออก,จัดการ และพัฒนา ทรัพยากร น้ําภาค ตะวัน ออก
ฮานาเลกีรติชนา,หานั่นเองกีระติโชว์แน่ะ,ฮา นา เล กีรติ ชนา,หา นั่นเอง กี ระ ติ โชว์ แน่ะ,ฮานาเลกีรติชนา,หา นั่น เอง กีระติโชว์ แน่ะ
เภสัชกรอธิบายการกินยาแต่ละตัวรวมถึงการเก็บรักษายา,เภสัชกรอธิบายการกินยาแต่ละตัวรวมถึงการเก็บรักษายา,เภสัชกร อธิบาย การ กิน ยา แต่ละ ตัว รวมถึง การ เก็บรักษา ยา,เภสัชกร อธิบาย การ กิน ยา แต่ละ ตัว รวมถึง การ เก็บรักษา ยา,เภสัชกร อธิบาย การ กิน ยา แต่ละ ตัว รวม ถึง การ เก็บรักษา ยา,เภสัชกร อธิบาย การ กิน ยา แต่ละ ตัว รวม ถึง การ เก็บรักษา ยา
